Date,Time,psi,temperature,altitude,CO2level,relativeHumidity,scdTemperature,bmp_temperature,bmp_pressure,bmp_altitude,duration,uSvh,uSvhError,cpm
2024-04-01,13:01:58.642552,null,null,null,null,null,null,null,null,null,13499.4,0.02,0.01,1.25
2024-04-01,13:02:02.676903,null,null,null,null,null,null,null,null,null,13503.41,0.02,0.01,1.25
2024-04-01,13:02:06.688074,583.21,-455.28,-44955.57,3467.97,93.34,18.86,null,null,null,13507.58,0.02,0.01,1.25
2024-04-01,13:02:10.797422,null,null,null,null,null,null,null,null,null,13511.6,0.02,0.01,1.25
2024-04-01,13:02:14.808493,-575.78,-455.28,(-29295.614873859347-50116.81500797108j),null,null,null,null,null,null,13515.6,0.02,0.01,1.25
2024-04-01,13:02:18.877242,null,null,null,null,null,null,null,null,null,13519.61,0.02,0.01,1.25
2024-04-01,13:02:22.888129,null,null,null,null,null,null,null,null,null,13523.62,0.02,0.01,1.25
2024-04-01,13:02:26.922472,297.31,23.08,-34214.6,3465.46,93.34,18.86,40.63,102088.82,-0.06,13527.79,0.02,0.01,1.25
2024-04-01,13:02:31.012610,297.31,23.08,-34214.44,3464.87,93.34,18.86,40.61,102097.2,-0.06,13531.96,0.02,0.01,1.25
2024-04-01,13:02:35.103120,297.31,23.08,-34214.66,3465.17,93.34,18.86,40.61,102093.42,-0.06,13535.96,0.02,0.01,1.25
2024-04-01,13:02:39.193618,297.31,23.08,-34214.4,3468.03,93.34,18.86,40.6,102090.72,-0.06,13540.13,0.02,0.01,1.25
2024-04-01,13:02:43.284085,297.3,23.09,-34214.2,3469.1,93.34,18.86,40.59,102091.08,-0.06,13544.14,0.02,0.01,1.25
2024-04-01,13:02:47.374586,null,null,null,null,null,null,null,null,null,13548.14,0.02,0.01,1.2
2024-04-01,13:02:51.385082,null,null,null,3470.43,93.34,18.86,null,null,null,13552.15,0.02,0.01,1.2
2024-04-01,13:02:55.395591,null,null,null,null,null,null,null,null,null,13556.16,0.02,0.01,1.2
2024-04-01,13:03:00.406343,null,null,null,null,null,null,null,null,null,13561.12,0.02,0.01,1.2
2024-04-01,13:03:04.416791,297.31,23.11,-34214.73,3474.06,93.34,18.86,40.62,102044.45,-0.06,13565.29,0.02,0.01,1.2
2024-04-01,13:03:08.507243,297.31,23.12,-34214.67,3479.73,93.34,18.86,null,null,null,13569.3,0.02,0.01,1.2
2024-04-01,13:03:12.562717,null,null,null,3481.33,93.34,18.86,null,null,null,13573.3,0.02,0.01,1.2
2024-04-01,13:03:16.575416,null,null,null,3482.4,93.34,18.86,null,null,null,13577.31,0.02,0.01,1.25
2024-04-01,13:03:20.588100,null,null,null,3483.97,93.34,18.86,null,null,null,13581.32,0.02,0.01,1.25
2024-04-01,13:03:24.600812,null,null,null,3484.76,93.34,18.86,null,null,null,13585.33,0.02,0.01,1.25
2024-04-01,13:03:28.634713,null,null,null,3484.18,93.34,18.86,null,null,null,13589.5,0.02,0.01,1.25
2024-04-01,13:03:32.650702,null,null,null,3485.33,93.34,18.86,null,null,null,13593.51,0.02,0.01,1.25
2024-04-01,13:03:36.666786,null,null,null,3485.92,93.34,18.86,null,null,null,13597.52,0.02,0.01,1.25
2024-04-01,13:03:40.678780,null,null,null,3487.04,93.34,18.86,null,null,null,13601.53,0.02,0.01,1.25
2024-04-01,13:03:44.718949,null,null,null,null,null,null,null,null,null,13605.54,0.02,0.01,1.25
2024-04-01,13:03:48.730038,null,null,null,3491.4,93.34,18.86,null,null,null,13609.55,0.02,0.01,1.25
2024-04-01,13:03:52.744482,null,null,null,null,null,null,null,null,null,13613.56,0.02,0.01,1.2
2024-04-01,13:03:56.754995,null,null,null,null,null,null,null,null,null,13617.57,0.02,0.01,1.2
2024-04-01,13:04:00.766112,null,null,null,null,null,null,null,null,null,13621.58,0.02,0.01,1.2
2024-04-01,13:04:04.778997,null,null,null,3491.88,93.34,18.86,null,null,null,13625.59,0.02,0.01,1.2
2024-04-01,13:04:08.813303,null,null,null,null,null,null,null,null,null,13629.6,0.02,0.01,1.2
2024-04-01,13:04:12.826567,583.21,-455.28,-44955.57,null,null,null,null,null,null,13633.61,0.02,0.01,1.2
2024-04-01,13:04:16.918536,297.34,23.2,-34215.98,3496.8,93.34,18.86,null,null,null,13637.78,0.02,0.01,1.2
2024-04-01,13:04:20.975034,null,null,null,3497.62,93.34,18.86,null,null,null,13641.8,0.02,0.01,1.2
2024-04-01,13:04:24.992391,null,null,null,3498.72,93.34,18.86,null,null,null,13645.81,0.02,0.01,1.2
2024-04-01,13:04:29.028877,null,null,null,3499.88,93.34,18.86,null,null,null,13649.82,0.02,0.01,1.2
2024-04-01,13:04:33.069281,583.21,-455.28,-44955.57,null,null,null,null,null,null,13654.0,0.02,0.01,1.2
2024-04-01,13:04:37.180398,583.21,-455.28,-44955.57,null,null,null,null,null,null,13658.0,0.02,0.01,1.2
2024-04-01,13:04:41.272587,null,null,null,null,null,null,null,null,null,13662.01,0.02,0.01,1.2
2024-04-01,13:04:45.282495,583.21,-455.28,-44955.57,null,null,null,null,null,null,13666.19,0.02,0.01,1.2
2024-04-01,13:04:49.373648,null,null,null,3504.63,93.34,18.86,null,null,null,13670.19,0.02,0.01,1.15
2024-04-01,13:04:53.391313,583.21,-455.28,-44955.57,null,null,null,null,null,null,13674.21,0.02,0.01,1.2
2024-04-01,13:04:57.500875,null,null,null,3504.69,93.34,18.86,null,null,null,13678.22,0.02,0.01,1.2
2024-04-01,13:05:01.513803,583.21,-455.28,-44955.57,null,null,null,null,null,null,13682.39,0.02,0.01,1.2
2024-04-01,13:05:05.627894,583.21,-455.28,-44955.57,null,null,null,null,null,null,13686.56,0.02,0.01,1.2
2024-04-01,13:05:09.720020,583.21,-455.28,-44955.57,null,null,null,null,null,null,13690.57,0.02,0.01,1.2
2024-04-01,13:05:13.829717,583.21,-455.28,-44955.57,null,null,null,null,null,null,13694.74,0.02,0.01,1.2
2024-04-01,13:05:17.939420,null,null,null,null,null,null,null,null,null,13698.75,0.02,0.01,1.2
2024-04-01,13:05:21.990646,null,null,null,null,null,null,null,null,null,13702.76,0.02,0.01,1.25
2024-04-01,13:05:26.003935,null,null,null,3512.84,93.34,18.86,null,null,null,13706.77,0.02,0.01,1.25
2024-04-01,13:05:30.038100,583.21,-455.28,-44955.57,3514.92,93.34,18.86,null,null,null,13710.95,0.02,0.01,1.25
2024-04-01,13:05:34.147535,null,null,null,3516.8,93.34,18.86,null,null,null,13714.96,0.02,0.01,1.25
2024-04-01,13:05:38.163841,583.21,-455.28,-44955.57,null,null,null,null,null,null,13718.97,0.02,0.01,1.25
2024-04-01,13:05:42.255925,583.21,-455.28,-44955.57,null,null,null,null,null,null,13723.14,0.02,0.01,1.25
2024-04-01,13:05:46.365457,null,null,null,3521.64,93.34,18.86,null,null,null,13727.16,0.02,0.01,1.25
2024-04-01,13:05:50.378219,583.21,-455.28,-44955.57,null,null,null,null,null,null,13731.32,0.02,0.01,1.25
2024-04-01,13:05:54.488251,583.21,-455.28,-44955.57,null,null,null,null,null,null,13735.34,0.02,0.01,1.2
2024-04-01,13:05:58.598304,null,null,null,3524.66,93.34,18.86,null,null,null,13739.34,0.02,0.01,1.2
2024-04-01,13:06:02.632100,583.21,-455.28,-44955.57,null,null,null,40.84,102087.66,-0.06,13743.52,0.02,0.01,1.2
2024-04-01,13:06:06.736670,null,null,null,null,null,null,null,null,null,13747.53,0.02,0.01,1.2
2024-04-01,13:06:10.746534,583.21,-455.28,-44955.57,null,null,null,null,null,null,13751.54,0.02,0.01,1.2
2024-04-01,13:06:14.856344,583.21,-455.28,-44955.57,null,null,null,null,null,null,13755.72,0.02,0.01,1.2
2024-04-01,13:06:18.966122,583.21,-455.28,-44955.57,null,null,null,null,null,null,13759.89,0.02,0.01,1.25
2024-04-01,13:06:23.058233,583.21,-455.28,-44955.57,null,null,null,null,null,null,13763.9,0.02,0.01,1.2
2024-04-01,13:06:27.150421,583.21,-455.28,-44955.57,null,null,null,null,null,null,13768.06,0.03,0.01,1.3
2024-04-01,13:06:31.242434,null,null,null,3529.05,93.34,18.86,null,null,null,13772.07,0.03,0.01,1.3
2024-04-01,13:06:35.254485,583.21,-455.28,-44955.57,null,null,null,null,null,null,13776.07,0.03,0.01,1.3
2024-04-01,13:06:39.346560,583.21,-455.28,-44955.57,null,null,null,null,null,null,13780.24,0.03,0.01,1.3
2024-04-01,13:06:44.439737,583.21,-455.28,-44955.57,null,null,null,null,null,null,13785.21,0.03,0.01,1.3
2024-04-01,13:06:48.531714,583.21,-455.28,-44955.57,null,null,null,null,null,null,13789.38,0.03,0.01,1.3
2024-04-01,13:06:52.623601,null,null,null,3534.9,93.34,18.86,null,null,null,13793.38,0.03,0.01,1.35
2024-04-01,13:06:56.636141,583.21,-455.28,-44955.57,null,null,null,null,null,null,13797.55,0.03,0.01,1.35
2024-04-01,13:07:00.729157,297.37,23.38,-34217.71,3538.14,93.34,18.86,40.84,102096.49,-0.06,13801.56,0.03,0.01,1.35
2024-04-01,13:07:04.820814,null,null,null,3540.67,93.34,18.86,null,null,null,13805.56,0.03,0.01,1.35
2024-04-01,13:07:08.854418,583.21,-455.28,-44955.57,null,null,null,null,null,null,13809.73,0.03,0.01,1.35
2024-04-01,13:07:12.946418,583.21,-455.28,-44955.57,null,null,null,null,null,null,13813.74,0.03,0.01,1.4
2024-04-01,13:07:17.038671,583.21,-455.28,-44955.57,null,null,null,null,null,null,13817.9,0.03,0.01,1.4
2024-04-01,13:07:21.133710,579.01,-453.84,-44832.74,null,null,null,null,null,null,13821.91,0.03,0.01,1.4
2024-04-01,13:07:25.194424,null,null,null,null,null,null,null,null,null,13825.92,0.03,0.01,1.35
2024-04-01,13:07:29.246960,583.21,-455.28,-44955.57,null,null,null,null,null,null,13830.09,0.03,0.01,1.35
2024-04-01,13:07:33.337722,583.21,-455.28,-44955.57,null,null,null,null,null,null,13834.26,0.03,0.01,1.35
2024-04-01,13:07:37.447734,583.21,-455.28,-44955.57,null,null,null,null,null,null,13838.27,0.03,0.01,1.35
2024-04-01,13:07:41.557198,null,null,null,null,null,null,null,null,null,13842.28,0.03,0.01,1.3
2024-04-01,13:07:45.568256,583.21,-455.28,-44955.57,null,null,null,null,null,null,13846.45,0.03,0.01,1.3
2024-04-01,13:07:49.677914,583.21,-455.28,-44955.57,null,null,null,null,null,null,13850.46,0.03,0.01,1.3
2024-04-01,13:07:53.770251,583.21,-455.28,-44955.57,null,null,null,null,null,null,13854.63,0.03,0.01,1.3
2024-04-01,13:07:57.880451,583.21,-455.28,-44955.57,null,null,null,null,null,null,13858.81,0.03,0.01,1.3
2024-04-01,13:08:01.990185,583.21,-455.28,-44955.57,null,null,null,null,null,null,13862.82,0.03,0.01,1.3
2024-04-01,13:08:06.082467,583.21,-455.28,-44955.57,null,null,null,null,null,null,13866.99,0.03,0.01,1.3
2024-04-01,13:08:10.192100,583.21,-455.28,-44955.57,null,null,null,null,null,null,13871.0,0.03,0.01,1.3
2024-04-01,13:08:14.284135,583.21,-455.28,-44955.57,null,null,null,null,null,null,13875.17,0.03,0.01,1.3
2024-04-01,13:08:18.393495,583.21,-455.28,-44955.57,null,null,null,null,null,null,13879.18,0.03,0.01,1.3
2024-04-01,13:08:22.482593,583.21,-455.28,-44955.57,null,null,null,null,null,null,13883.35,0.03,0.01,1.3
2024-04-01,13:08:26.575917,583.21,-455.28,-44955.57,null,null,null,null,null,null,13887.36,0.03,0.01,1.3
2024-04-01,13:08:30.667817,583.21,-455.28,-44955.57,null,null,null,null,null,null,13891.53,0.03,0.01,1.3
2024-04-01,13:08:34.760213,544.42,-455.28,-43793.95,null,null,null,-76.76,-22506.86,-0.06,13895.54,0.03,0.01,1.3
2024-04-01,13:08:38.869841,583.21,-455.28,-44955.57,null,null,null,null,null,null,13899.71,0.03,0.01,1.3
2024-04-01,13:08:42.979733,null,null,null,null,null,null,null,null,null,13903.72,0.03,0.01,1.3
2024-04-01,13:08:47.049027,583.21,-455.28,-44955.57,null,null,null,null,null,null,13907.89,0.03,0.01,1.3
2024-04-01,13:08:51.158774,583.21,-455.28,-44955.57,null,null,null,null,null,null,13912.06,0.03,0.01,1.3
2024-04-01,13:08:55.250476,583.21,-455.28,-44955.57,null,null,null,null,null,null,13916.07,0.03,0.01,1.35
2024-04-01,13:08:59.360531,583.21,-455.28,-44955.57,null,null,null,null,null,null,13920.08,0.03,0.01,1.35
2024-04-01,13:09:03.424567,583.21,-455.28,-44955.57,null,null,null,null,null,null,13924.25,0.03,0.01,1.35
2024-04-01,13:09:07.514721,583.21,-455.28,-44955.57,null,null,null,null,null,null,13928.42,0.03,0.01,1.35
2024-04-01,13:09:11.618194,583.21,-455.28,-44955.57,null,null,null,null,null,null,13932.43,0.03,0.01,1.35
2024-04-01,13:09:15.710733,583.21,-455.28,-44955.57,null,null,null,null,null,null,13936.61,0.03,0.01,1.35
2024-04-01,13:09:19.820466,583.21,-455.28,-44955.57,null,null,null,null,null,null,13940.62,0.03,0.01,1.35
2024-04-01,13:09:23.910548,583.21,-455.28,-44955.57,null,null,null,null,null,null,13944.78,0.03,0.01,1.35
2024-04-01,13:09:28.002760,583.21,-455.28,-44955.57,null,null,null,null,null,null,13948.79,0.03,0.01,1.35
2024-04-01,13:09:32.112216,583.21,-455.28,-44955.57,null,null,null,null,null,null,13952.97,0.03,0.01,1.35
2024-04-01,13:09:36.204398,583.21,-455.28,-44955.57,null,null,null,null,null,null,13956.97,0.03,0.01,1.35
2024-04-01,13:09:40.314116,null,null,null,null,null,null,null,null,null,13960.99,0.03,0.01,1.35
2024-04-01,13:09:44.326955,583.21,-455.28,-44955.57,null,null,null,null,null,null,13965.16,0.03,0.01,1.35
2024-04-01,13:09:48.419152,null,null,null,null,null,null,null,null,null,13969.17,0.03,0.01,1.35
2024-04-01,13:09:52.458223,583.21,-455.28,-44955.57,null,null,null,null,null,null,13973.34,0.03,0.01,1.35
2024-04-01,13:09:56.550421,583.21,-455.28,-44955.57,null,null,null,null,null,null,13977.35,0.03,0.01,1.35
2024-04-01,13:10:00.660002,583.21,-455.28,-44955.57,null,null,null,null,null,null,13981.52,0.03,0.01,1.3
2024-04-01,13:10:04.762251,583.21,-455.28,-44955.57,null,null,null,null,null,null,13985.53,0.03,0.01,1.3
2024-04-01,13:10:08.854550,272.84,-455.28,-32941.52,null,null,null,-76.76,-23853.87,2.85,13989.7,0.03,0.01,1.35
2024-04-01,13:10:12.964431,583.21,-455.28,-44955.57,null,null,null,null,null,null,13993.71,0.03,0.01,1.35
2024-04-01,13:10:17.054959,583.21,-455.28,-44955.57,null,null,null,null,null,null,13997.88,0.03,0.01,1.4
2024-04-01,13:10:21.162935,583.17,-455.26,-44954.37,null,null,null,null,null,null,14002.05,0.03,0.01,1.4
2024-04-01,13:10:25.251353,583.21,-455.28,-44955.57,null,null,null,null,null,null,14006.06,0.03,0.01,1.4
2024-04-01,13:10:30.344543,583.21,-455.28,-44955.57,null,null,null,null,null,null,14011.19,0.03,0.01,1.4
2024-04-01,13:10:34.438560,583.21,-455.28,-44955.57,null,null,null,null,null,null,14015.2,0.03,0.01,1.4
2024-04-01,13:10:38.530530,null,null,null,null,null,null,null,null,null,14019.36,0.03,0.01,1.4
2024-04-01,13:10:42.622192,583.21,-455.28,-44955.57,null,null,null,null,null,null,14023.37,0.03,0.01,1.4
2024-04-01,13:10:46.714211,583.21,-455.28,-44955.57,null,null,null,null,null,null,14027.54,0.03,0.01,1.4
2024-04-01,13:10:50.806243,null,null,null,null,null,null,null,null,null,14031.55,0.03,0.01,1.4
2024-04-01,13:10:54.840636,583.21,-455.28,-44955.57,null,null,null,null,null,null,14035.71,0.03,0.01,1.4
2024-04-01,13:10:58.932713,576.91,-453.13,-44771.14,null,null,null,-76.76,-23853.87,2.85,14039.72,0.03,0.01,1.4
2024-04-01,13:11:03.024630,583.21,-455.28,-44955.57,null,null,null,null,null,null,14043.89,0.03,0.01,1.4
2024-04-01,13:11:07.116530,583.21,-455.28,-44955.57,null,null,null,null,null,null,14047.89,0.03,0.01,1.4
2024-04-01,13:11:11.208641,583.21,-455.28,-44955.57,null,null,null,null,null,null,14052.06,0.03,0.01,1.4
2024-04-01,13:11:15.300757,null,null,null,null,null,null,null,null,null,14056.07,0.03,0.01,1.4
2024-04-01,13:11:19.371563,583.21,-455.28,-44955.57,null,null,null,null,null,null,14060.24,0.03,0.01,1.4
2024-04-01,13:11:23.462829,583.21,-455.28,-44955.57,null,null,null,null,null,null,14064.25,0.03,0.01,1.4
2024-04-01,13:11:27.553603,null,null,null,null,null,null,null,null,null,14068.25,0.03,0.01,1.45
2024-04-01,13:11:31.566802,583.21,-455.28,-44955.57,null,null,null,null,null,null,14072.43,0.03,0.01,1.35
2024-04-01,13:11:35.676407,583.21,-455.28,-44955.57,null,null,null,null,null,null,14076.44,0.03,0.01,1.35
2024-04-01,13:11:39.768632,583.21,-455.28,-44955.57,null,null,null,null,null,null,14080.61,0.03,0.01,1.35
2024-04-01,13:11:43.878541,583.21,-455.28,-44955.57,null,null,null,null,null,null,14084.62,0.03,0.01,1.35
2024-04-01,13:11:47.970666,583.21,-455.28,-44955.57,null,null,null,null,null,null,14088.79,0.03,0.01,1.35
2024-04-01,13:11:52.062946,583.21,-455.28,-44955.57,null,null,null,null,null,null,14092.97,0.03,0.01,1.35
2024-04-01,13:11:56.172574,583.21,-455.28,-44955.57,null,null,null,null,null,null,14096.98,0.03,0.01,1.35
2024-04-01,13:12:00.264763,583.21,-455.28,-44955.57,null,null,null,null,null,null,14101.15,0.03,0.01,1.35
2024-04-01,13:12:04.374386,583.21,-455.28,-44955.57,null,null,null,null,null,null,14105.16,0.03,0.01,1.35
2024-04-01,13:12:08.466258,583.21,-455.28,-44955.57,null,null,null,null,null,null,14109.33,0.03,0.01,1.35
2024-04-01,13:12:12.558521,583.21,-455.28,-44955.57,null,null,null,null,null,null,14113.34,0.03,0.01,1.35
2024-04-01,13:12:16.663003,null,null,null,null,null,null,null,null,null,14117.35,0.03,0.01,1.35
2024-04-01,13:12:20.695569,583.21,-455.28,-44955.57,null,null,null,null,null,null,14121.52,0.03,0.01,1.35
2024-04-01,13:12:24.802524,583.21,-455.28,-44955.57,null,null,null,null,null,null,14125.53,0.03,0.01,1.35
2024-04-01,13:12:28.893225,583.21,-455.28,-44955.57,null,null,null,null,null,null,14129.7,0.03,0.01,1.3
2024-04-01,13:12:33.003211,583.21,-455.28,-44955.57,null,null,null,null,null,null,14133.87,0.03,0.01,1.3
2024-04-01,13:12:37.112487,583.21,-455.28,-44955.57,null,null,null,-76.76,-23853.87,2.84,14137.89,0.03,0.01,1.35
2024-04-01,13:12:41.204616,null,null,null,null,null,null,null,null,null,14142.05,0.03,0.01,1.3
2024-04-01,13:12:45.314402,null,null,null,3674.66,93.34,18.86,null,null,null,14146.07,0.03,0.01,1.35
2024-04-01,13:12:49.350646,583.21,-455.28,-44955.57,null,null,null,null,null,null,14150.08,0.03,0.01,1.35
2024-04-01,13:12:53.442928,583.21,-455.28,-44955.57,null,null,null,null,null,null,14154.25,0.03,0.01,1.35
2024-04-01,13:12:57.552615,583.21,-455.28,-44955.57,null,null,null,null,null,null,14158.42,0.03,0.01,1.35
2024-04-01,13:13:01.642721,583.21,-455.28,-44955.57,null,null,null,null,null,null,14162.43,0.03,0.01,1.35
2024-04-01,13:13:05.752446,583.21,-455.28,-44955.57,null,null,null,null,null,null,14166.6,0.03,0.01,1.3
2024-04-01,13:13:09.846942,583.21,-455.28,-44955.57,null,null,null,null,null,null,14170.61,0.03,0.01,1.3
2024-04-01,13:13:13.939182,583.21,-455.28,-44955.57,null,null,null,null,null,null,14174.78,0.03,0.01,1.3
2024-04-01,13:13:18.054295,583.21,-455.28,-44955.57,null,null,null,null,null,null,14178.8,0.03,0.01,1.3
2024-04-01,13:13:22.146673,583.21,-455.28,-44955.57,null,null,null,null,null,null,14182.96,0.03,0.01,1.3
2024-04-01,13:13:26.257475,583.21,-455.28,-44955.57,null,null,null,null,null,null,14187.14,0.03,0.01,1.3
2024-04-01,13:13:30.351681,583.21,-455.28,-44955.57,null,null,null,null,null,null,14191.15,0.03,0.01,1.3
2024-04-01,13:13:34.461619,583.21,-455.28,-44955.57,null,null,null,null,null,null,14195.32,0.03,0.01,1.35
2024-04-01,13:13:38.571435,583.21,-455.28,-44955.57,null,null,null,null,null,null,14199.33,0.03,0.01,1.35
2024-04-01,13:13:42.663635,297.49,23.82,-34223.47,3693.15,93.34,18.86,null,null,null,14203.5,0.03,0.01,1.35
2024-04-01,13:13:46.742723,297.5,23.83,-34223.79,3692.81,93.34,18.86,41.56,102087.93,-0.06,14207.52,0.03,0.01,1.35
2024-04-01,13:13:50.841066,297.5,23.84,-34223.85,3695.02,93.34,18.86,41.56,102087.96,-0.06,14211.68,0.03,0.01,1.35
2024-04-01,13:13:54.930772,297.51,23.84,-34224.33,3698.44,93.34,18.86,41.56,102089.15,-0.06,14215.7,0.03,0.01,1.35
2024-04-01,13:13:59.034862,297.5,23.85,-34224.19,3702.74,93.34,18.86,41.55,102092.56,-0.06,14219.87,0.03,0.01,1.35
2024-04-01,13:14:03.126874,297.5,23.85,-34224.09,3708.06,93.34,18.86,41.55,102087.59,-0.06,14223.88,0.03,0.01,1.35
2024-04-01,13:14:07.236297,297.49,23.85,-34223.74,3715.21,93.34,18.86,41.57,102089.52,-0.06,14228.05,0.03,0.01,1.3
2024-04-01,13:14:11.335509,297.51,23.86,-34224.49,3718.62,93.34,18.86,41.56,102081.82,-0.06,14232.06,0.03,0.01,1.3
2024-04-01,13:14:16.428549,297.5,23.86,-34224.17,3725.38,93.34,18.86,41.55,102089.49,-0.06,14237.19,0.03,0.01,1.3
2024-04-01,13:14:20.537742,297.51,23.87,-34224.55,3727.47,93.34,18.86,41.58,102091.03,-0.06,14241.36,0.03,0.01,1.3
2024-04-01,13:14:24.629475,297.51,23.87,-34224.54,3728.14,93.34,18.86,41.56,102096.82,-0.06,14245.37,0.03,0.01,1.3
2024-04-01,13:14:28.721180,297.5,23.88,-34224.06,3731.03,93.34,18.86,41.57,102091.05,-0.06,14249.54,0.03,0.01,1.3
2024-04-01,13:14:32.813057,297.51,23.88,-34224.65,3732.24,93.34,18.86,41.56,102089.52,-0.06,14253.55,0.03,0.01,1.3
2024-04-01,13:14:36.918856,297.51,23.89,-34224.77,3736.4,93.34,18.86,41.56,102093.75,-0.06,14257.72,0.03,0.01,1.3
2024-04-01,13:14:41.024123,297.52,23.89,-34225.11,3736.25,93.34,18.86,41.56,102092.59,-0.06,14261.89,0.03,0.01,1.3
2024-04-01,13:14:45.114980,297.51,23.9,-34224.67,3738.58,93.34,18.86,41.56,102098.33,-0.06,14265.9,0.03,0.01,1.35
2024-04-01,13:14:49.222658,297.51,23.9,-34224.66,3740.06,93.34,18.86,41.56,102094.12,-0.06,14270.07,0.03,0.01,1.35
2024-04-01,13:14:53.310475,297.51,23.9,-34224.58,3742.78,93.34,18.86,41.56,102086.45,-0.06,14274.08,0.03,0.01,1.35
2024-04-01,13:14:57.415206,297.51,23.91,-34224.74,3741.98,93.34,18.86,41.56,102089.52,-0.06,14278.25,0.03,0.01,1.35
2024-04-01,13:15:01.524048,297.52,23.91,-34225.22,3744.4,93.34,18.86,41.54,102089.1,-0.06,14282.26,0.03,0.01,1.3
2024-04-01,13:15:05.616050,297.52,23.92,-34225.24,3746.45,93.34,18.86,41.55,102089.49,-0.06,14286.43,0.02,0.01,1.25
2024-04-01,13:15:09.724578,297.51,23.92,-34224.72,3748.48,93.34,18.86,41.55,102092.16,-0.06,14290.45,0.02,0.01,1.25
2024-04-01,13:15:13.816564,297.51,23.92,-34224.55,3751.0,93.34,18.86,41.54,102084.49,-0.06,14294.61,0.02,0.01,1.25
2024-04-01,13:15:17.925689,297.52,23.93,-34225.01,3752.81,93.34,18.86,null,null,null,14298.63,0.02,0.01,1.25
2024-04-01,13:15:21.981135,297.53,23.94,-34225.3,3754.09,93.34,18.86,null,null,null,14302.79,0.02,0.01,1.25
2024-04-01,13:15:26.034503,297.53,23.94,-34225.28,3756.03,93.34,18.86,41.55,102089.47,-0.06,14306.8,0.02,0.01,1.25
2024-04-01,13:15:30.126234,297.52,23.95,-34225.0,3757.73,93.34,18.86,41.55,102097.16,-0.06,14310.97,0.02,0.01,1.25
2024-04-01,13:15:34.218157,297.53,23.96,-34225.58,3756.71,93.34,18.86,41.28,102078.33,-0.06,14314.98,0.03,0.01,1.3
2024-04-01,13:15:38.314196,297.53,23.95,-34225.47,3756.79,93.34,18.86,41.54,102092.54,-0.06,14319.16,0.03,0.01,1.3
2024-04-01,13:15:42.423583,297.52,23.96,-34225.14,3757.38,93.34,18.86,41.54,102090.6,-0.06,14323.16,0.03,0.01,1.3
2024-04-01,13:15:46.515668,297.52,23.96,-34225.24,3758.47,93.34,18.86,41.54,102091.0,-0.06,14327.33,0.03,0.01,1.35
2024-04-01,13:15:50.624609,297.52,23.97,-34224.98,3759.48,93.34,18.86,41.53,102084.47,-0.06,14331.35,0.03,0.01,1.35
2024-04-01,13:15:54.716342,297.52,23.97,-34225.23,3759.01,93.34,18.86,41.53,102089.44,-0.06,14335.51,0.03,0.01,1.4
2024-04-01,13:15:58.808310,297.54,23.98,-34226.08,3760.65,93.34,18.86,41.53,102086.74,-0.06,14339.53,0.03,0.01,1.35
2024-04-01,13:16:02.917190,297.52,23.98,-34225.21,3762.77,93.34,18.86,41.53,102089.07,-0.06,14343.7,0.03,0.01,1.4
2024-04-01,13:16:07.009084,297.52,23.99,-34225.08,3764.71,93.34,18.86,41.53,102075.61,-0.06,14347.87,0.03,0.01,1.4
2024-04-01,13:16:11.117956,297.52,23.99,-34225.24,3765.6,93.34,18.86,41.51,102077.14,-0.06,14351.88,0.03,0.01,1.4
2024-04-01,13:16:15.209672,297.53,24.0,-34225.47,3767.03,93.34,18.86,41.51,102089.42,-0.06,14356.05,0.03,0.01,1.45
2024-04-01,13:16:19.301322,297.53,24.0,-34225.35,3769.13,93.34,18.86,41.53,102086.72,-0.06,14360.06,0.03,0.01,1.45
2024-04-01,13:16:23.393024,297.54,24.01,-34225.9,3770.47,93.34,18.86,41.52,102081.72,-0.06,14364.23,0.03,0.01,1.45
2024-04-01,13:16:27.482632,297.54,24.01,-34225.91,3772.02,93.34,18.86,41.52,102085.16,-0.06,14368.23,0.03,0.01,1.45
2024-04-01,13:16:31.588371,297.53,24.02,-34225.39,3771.04,93.34,18.86,41.51,102075.56,-0.06,14372.41,0.03,0.01,1.45
2024-04-01,13:16:35.678530,297.53,24.02,-34225.62,3773.67,93.34,18.86,41.51,102082.09,-0.06,14376.41,0.03,0.01,1.45
2024-04-01,13:16:39.770754,297.54,24.03,-34225.83,3775.29,93.34,18.86,41.5,102091.32,-0.06,14380.59,0.03,0.01,1.45
2024-04-01,13:16:43.879818,297.53,24.03,-34225.43,3777.08,93.34,18.86,41.5,102080.16,-0.06,14384.6,0.03,0.01,1.45
2024-04-01,13:16:47.971826,297.52,24.03,-34225.25,3777.89,93.34,18.86,41.49,102089.36,-0.06,14388.77,0.03,0.01,1.35
2024-04-01,13:16:52.078881,297.53,24.03,-34225.78,3778.4,93.34,18.86,null,null,null,14392.78,0.03,0.01,1.35
2024-04-01,13:16:56.134306,null,null,null,3780.06,93.34,18.86,null,null,null,14396.79,0.03,0.01,1.35
2024-04-01,13:17:00.147251,297.53,24.05,-34225.39,3780.59,93.34,18.86,41.5,102083.97,-0.06,14400.96,0.03,0.01,1.35
2024-04-01,13:17:04.256337,297.53,24.06,-34225.63,3780.08,93.34,18.86,41.49,102083.94,-0.06,14404.97,0.03,0.01,1.35
